2014-08-14 15:22:00
studyName	sampleName	splitTotal	otuTableTotal	percentAssigned
Costello_body.txt	F31Nstl.140789	635	607	0.955905511811
Costello_body.txt	M21Nose.140682	665	635	0.954887218045
Costello_body.txt	F31Plml.140322	666	611	0.917417417417
Costello_body.txt	M11Navl.140483	666	604	0.906906906907
Costello_body.txt	M41Indr.140781	672	602	0.895833333333
Costello_body.txt	F11Hair.140612	674	661	0.980712166172
Costello_body.txt	F12Frhd.140469	674	656	0.973293768546
Costello_body.txt	F12Knel.140738	683	602	0.88140556369
Costello_body.txt	F11Plmr.140656	696	596	0.85632183908
Costello_body.txt	M42Nstr.140784	703	644	0.916073968706
Costello_body.txt	M11Plmr.140866	712	660	0.926966292135
Costello_body.txt	F12Forr.140302	712	652	0.915730337079
Costello_body.txt	F31Hair.140753	712	686	0.963483146067
Costello_body.txt	M24Tong.140439	713	639	0.896213183731
Costello_body.txt	M41Forl.140496	717	670	0.934449093445
Costello_body.txt	F11Plml.140803	720	627	0.870833333333
Costello_body.txt	F31Aptr.140458	723	697	0.964038727524
Costello_body.txt	M12Ewxl.140401	730	686	0.939726027397
Costello_body.txt	M21Aptl.140554	733	680	0.927694406548
Costello_body.txt	M12Knel.140275	735	675	0.918367346939
Costello_body.txt	M32Pinr.140389	736	713	0.96875
Costello_body.txt	F11Aptl.140780	751	683	0.909454061252
Costello_body.txt	M12Fcsw.140326	755	647	0.856953642384
Costello_body.txt	F11Forr.140422	761	675	0.886990801577
Costello_body.txt	M11Aptr.140378	764	745	0.975130890052
Costello_body.txt	F11Indr.140809	770	708	0.919480519481
Costello_body.txt	F34Ewax.140285	772	744	0.963730569948
Costello_body.txt	M12Indl.140438	776	751	0.967783505155
Costello_body.txt	M21Kner.140721	783	686	0.876117496807
Costello_body.txt	M64Uric.140672	788	711	0.902284263959
Costello_body.txt	M31Nstl.140392	789	760	0.963244613435
Costello_body.txt	M12Indr.140762	792	730	0.921717171717
Costello_body.txt	F31Pinr.140799	794	770	0.969773299748
Costello_body.txt	F22Forr.140732	795	737	0.927044025157
Costello_body.txt	M11Pinl.140316	796	771	0.968592964824
Costello_body.txt	F11Forl.140437	798	723	0.906015037594
Costello_body.txt	F31Kner.140761	799	700	0.876095118899
Costello_body.txt	M32Glns.140441	802	673	0.839152119701
Costello_body.txt	F14Fotl.140552	805	780	0.968944099379
Costello_body.txt	M33Fotr.140533	809	759	0.938195302843
Costello_body.txt	M11Frhd.140548	815	779	0.955828220859
Costello_body.txt	M11Indl.140749	815	773	0.948466257669
Costello_body.txt	M11Nose.140428	816	784	0.960784313725
Costello_body.txt	M11Nstl.140810	818	790	0.965770171149
Costello_body.txt	F32Aptl.140820	818	738	0.902200488998
Costello_body.txt	F31Aptl.140409	821	781	0.951278928136
Costello_body.txt	F11Ewxr.140797	824	796	0.966019417476
Costello_body.txt	F11Pinl.140315	826	761	0.921307506053
Costello_body.txt	M11Urin.140484	827	782	0.945586457074
Costello_body.txt	M34Knee.140362	829	785	0.946924004825
Costello_body.txt	M34Urin.140663	831	769	0.925391095066
Costello_body.txt	M11Aptl.140830	831	805	0.968712394705
Costello_body.txt	M11Plml.140620	834	773	0.926858513189
Costello_body.txt	M11Pinr.140546	835	814	0.974850299401
Costello_body.txt	M12Hair.140590	836	807	0.965311004785
Costello_body.txt	F11Fotr.140431	838	655	0.781622911695
Costello_body.txt	F11Indl.140283	838	789	0.941527446301
Costello_body.txt	M42Forr.140521	845	746	0.882840236686
Costello_body.txt	F31Pinl.140395	851	825	0.969447708578
Costello_body.txt	M13Fotl.140685	853	808	0.947245017585
Costello_body.txt	M11Forl.140337	855	788	0.921637426901
Costello_body.txt	M12Fotr.140278	855	827	0.967251461988
Costello_body.txt	F33Ewax.140872	862	823	0.95475638051
Costello_body.txt	M11Knel.140676	863	808	0.936268829664
Costello_body.txt	M24Fotr.140398	865	778	0.899421965318
Costello_body.txt	M12Pinl.140722	867	834	0.961937716263
Costello_body.txt	M12Navl.140334	869	795	0.914844649022
Costello_body.txt	M12Plml.140817	871	815	0.93570608496
Costello_body.txt	M64Urin.140764	872	805	0.923165137615
Costello_body.txt	M12Forl.140812	872	798	0.915137614679
Costello_body.txt	M41Indl.140854	872	798	0.915137614679
Costello_body.txt	M13Uric.140340	875	861	0.984
Costello_body.txt	F11Frhd.140508	875	842	0.962285714286
Costello_body.txt	F32Pinr.140328	877	844	0.962371721779
Costello_body.txt	M33Fotl.140701	879	857	0.974971558589
Costello_body.txt	M31Urin.140563	882	801	0.908163265306
Costello_body.txt	F12Hair.140386	883	871	0.986409966025
Costello_body.txt	F12Fcsp.140694	885	751	0.848587570621
Costello_body.txt	M12Fcsp.140668	886	799	0.901805869074
Costello_body.txt	F14Plml.140525	886	837	0.944695259594
Costello_body.txt	F21Fotr.140485	896	875	0.9765625
Costello_body.txt	F12Fcsw.140400	898	804	0.895322939866
Costello_body.txt	M32Fotl.140843	899	797	0.886540600667
Costello_body.txt	F11Ewxl.140795	902	854	0.946784922395
Costello_body.txt	M11Fcsw.140610	903	814	0.901439645626
Costello_body.txt	M41Nstr.140549	907	830	0.915104740904
Costello_body.txt	F22Aptl.140370	908	877	0.965859030837
Costello_body.txt	F12Ewxl.140466	909	855	0.940594059406
Costello_body.txt	M22Glns.140314	911	799	0.877058177827
Costello_body.txt	F13Uric.140806	911	877	0.962678375412
Costello_body.txt	M31Kner.140321	914	847	0.926695842451
Costello_body.txt	M12Forr.140849	914	848	0.927789934354
Costello_body.txt	F14Nost.140522	918	897	0.977124183007
Costello_body.txt	M42Nstl.140363	919	842	0.916213275299
Costello_body.txt	M12Nstl.140399	922	876	0.95010845987
Costello_body.txt	M11Hair.140577	923	901	0.97616468039
Costello_body.txt	M12Aptr.140800	924	901	0.975108225108
Costello_body.txt	M41Hair.140413	924	894	0.967532467532
Costello_body.txt	F13Plmr.140454	928	823	0.886853448276
Costello_body.txt	F11Mout.140583	932	863	0.925965665236
Costello_body.txt	M33Knee.140298	932	867	0.93025751073
Costello_body.txt	M34Fotl.140468	933	905	0.969989281886
Costello_body.txt	F22Navl.140838	939	911	0.970181043663
Costello_body.txt	M42Fotr.140861	941	891	0.946865037194
Costello_body.txt	F34Knee.140341	946	896	0.947145877378
Costello_body.txt	F34Plml.140846	946	907	0.958773784355
Costello_body.txt	F21Indr.140440	947	886	0.935586061246
Costello_body.txt	M63Knee.140419	948	872	0.919831223629
Costello_body.txt	M23Plmr.140648	955	892	0.934031413613
Costello_body.txt	F32Ewxl.140542	955	914	0.957068062827
Costello_body.txt	M11Kner.140517	956	881	0.921548117155
Costello_body.txt	F11Fotl.140558	956	790	0.826359832636
Costello_body.txt	F32Pinl.140578	956	932	0.97489539749
Costello_body.txt	M13Fotr.140755	963	921	0.956386292835
Costello_body.txt	F12Aptr.140530	967	903	0.933815925543
Costello_body.txt	M63Uric.140617	967	952	0.984488107549
Costello_body.txt	M33Uric.140581	970	858	0.884536082474
Costello_body.txt	M12Mout.140350	971	879	0.905252317199
Costello_body.txt	M34Fotr.140476	972	852	0.876543209877
Costello_body.txt	M12Plmr.140584	972	918	0.944444444444
Costello_body.txt	M63Fotr.140467	973	807	0.829393627955
Costello_body.txt	F11Nose.140325	976	957	0.980532786885
Costello_body.txt	F11Nstl.140539	978	923	0.943762781186
Costello_body.txt	M12Glns.140683	984	943	0.958333333333
Costello_body.txt	M14Uric.140532	988	945	0.956477732794
Costello_body.txt	F21Fcsp.140536	990	791	0.79898989899
Costello_body.txt	F33Nost.140487	994	975	0.980885311871
Costello_body.txt	M53Plmr.140520	995	968	0.972864321608
Costello_body.txt	M33Frhd.140580	997	981	0.983951855567
Costello_body.txt	F11Fcsw.140616	998	851	0.852705410822
Costello_body.txt	M43Urin.140463	999	977	0.977977977978
Costello_body.txt	F11Labi.140687	1003	865	0.862412761715
Costello_body.txt	M13Plmr.140301	1004	895	0.891434262948
Costello_body.txt	F31Nstr.140608	1004	947	0.943227091633
Costello_body.txt	M34Plmr.140826	1005	930	0.925373134328
Costello_body.txt	F13Frhd.140649	1005	984	0.979104477612
Costello_body.txt	F13Fotl.140488	1006	975	0.969184890656
Costello_body.txt	M12Pinr.140598	1007	970	0.963257199603
Costello_body.txt	M13Urin.140575	1007	962	0.955312810328
Costello_body.txt	M24Uric.140635	1009	971	0.962338949455
Costello_body.txt	F33Frhd.140757	1013	975	0.962487660415
Costello_body.txt	M44Fotr.140394	1013	994	0.981243830207
Costello_body.txt	F14Uric.140596	1015	917	0.903448275862
Costello_body.txt	M21Hair.140504	1015	934	0.920197044335
Costello_body.txt	M33Plmr.140723	1016	963	0.947834645669
Costello_body.txt	M54Ewax.140661	1017	979	0.962635201573
Costello_body.txt	M23Urin.140740	1019	976	0.957801766438
Costello_body.txt	M24Plml.140651	1021	980	0.959843290891
Costello_body.txt	F12Kner.140545	1026	956	0.931773879142
Costello_body.txt	M11Mout.140852	1026	925	0.901559454191
Costello_body.txt	M63Fotl.140731	1029	921	0.895043731778
Costello_body.txt	M33Plml.140822	1031	950	0.921435499515
Costello_body.txt	M23Fotl.140684	1034	959	0.92746615087
Costello_body.txt	M24Plmr.140833	1035	963	0.930434782609
Costello_body.txt	F33Knee.140702	1038	968	0.932562620424
Costello_body.txt	M24Urin.140388	1041	1029	0.988472622478
Costello_body.txt	F22Kner.140705	1043	960	0.920421860019
Costello_body.txt	F14Knee.140634	1046	983	0.939770554493
Costello_body.txt	F24Knee.140744	1048	987	0.94179389313
Costello_body.txt	F11Nstr.140303	1049	1002	0.955195424214
Costello_body.txt	M11Fotr.140751	1049	1003	0.95614871306
Costello_body.txt	M33Ewax.140613	1050	1016	0.967619047619
Costello_body.txt	M33Nost.140351	1051	1008	0.959086584206
Costello_body.txt	M42Kner.140502	1053	889	0.844254510921
Costello_body.txt	M14Plmr.140579	1057	941	0.890255439924
Costello_body.txt	F34Plmr.140416	1061	1000	0.942507068803
Costello_body.txt	M63Plml.140689	1063	1029	0.96801505174
Costello_body.txt	M23Uric.140523	1064	1031	0.968984962406
Costello_body.txt	F11Urin.140632	1065	1031	0.968075117371
Costello_body.txt	M31Pinr.140627	1070	1050	0.981308411215
Costello_body.txt	M44Fotl.140595	1070	1042	0.973831775701
Costello_body.txt	M12Nstr.140690	1071	1040	0.971055088702
Costello_body.txt	M22Nstr.140393	1072	986	0.919776119403
Costello_body.txt	M11Glns.140664	1072	1029	0.959888059701
Costello_body.txt	F12Aptl.140591	1072	993	0.926305970149
Costello_body.txt	M54Fotl.140823	1073	979	0.912395153774
Costello_body.txt	F31Indr.140675	1073	994	0.926374650513
Costello_body.txt	M63Urin.140645	1078	1062	0.985157699443
Costello_body.txt	M54Uric.140775	1078	1033	0.958256029685
Costello_body.txt	M32Forl.140592	1078	1015	0.941558441558
Costello_body.txt	M43Fotr.140475	1080	1020	0.944444444444
Costello_body.txt	M42Nose.140308	1081	1015	0.938945420907
Costello_body.txt	M22Forl.140587	1084	986	0.909594095941
Costello_body.txt	M12Frhd.140766	1086	1048	0.965009208103
Costello_body.txt	M12Ewxr.140434	1087	936	0.861085556578
Costello_body.txt	F23Knee.140816	1090	1046	0.959633027523
Costello_body.txt	M41Mout.140367	1090	958	0.878899082569
Costello_body.txt	M53Urin.140277	1090	1017	0.933027522936
Costello_body.txt	M43Knee.140412	1095	1013	0.925114155251
Costello_body.txt	F13Plml.140601	1096	1044	0.952554744526
Costello_body.txt	M33Urin.140845	1097	755	0.688240656335
Costello_body.txt	F31Fcsp.140571	1099	988	0.898999090082
Costello_body.txt	M63Ewax.140384	1099	1072	0.975432211101
Costello_body.txt	M53Ewax.140448	1100	1067	0.97
Costello_body.txt	M53Uric.140515	1100	1044	0.949090909091
Costello_body.txt	M32Indr.140748	1102	1057	0.959165154265
Costello_body.txt	F22Forl.140279	1102	1009	0.915607985481
Costello_body.txt	M34Nost.140408	1106	1072	0.969258589512
Costello_body.txt	F14Plmr.140786	1107	1041	0.940379403794
Costello_body.txt	M31Knel.140873	1107	1028	0.928635953026
Costello_body.txt	F21Forl.140295	1108	1003	0.90523465704
Costello_body.txt	M41Nose.140779	1112	1061	0.954136690647
Costello_body.txt	M41Forr.140728	1113	998	0.896675651393
Costello_body.txt	M14Fotr.140729	1116	1063	0.952508960573
